index_id,index_name,trade_date,open_value,close_value,daily_change,daily_return_pct
351,Nifty_50,2024-10-31,17451.39,17525.22,73.83,0.42306085647046876
352,Nifty_50,2024-11-01,17525.22,17844.26,319.03,1.8204621682352473
353,Nifty_50,2024-11-04,17844.26,18036.83,192.57,1.0791705568065213
354,Nifty_50,2024-11-05,18036.83,18011.23,-25.6,-0.14193181396066926
355,Nifty_50,2024-11-06,18011.23,18016.13,4.9,0.02720524916955397
356,Nifty_50,2024-11-07,18016.13,17808.4,-207.73,-1.1530223194437406
357,Nifty_50,2024-11-08,17808.4,17813.34,4.95,0.02773971833516032
358,Nifty_50,2024-11-11,17813.34,17760.55,-52.8,-0.29635093699441467
359,Nifty_50,2024-11-12,17760.55,17838.21,77.66,0.43726123346405293
360,Nifty_50,2024-11-13,17838.21,17670.05,-168.16,-0.9426954834593823
361,Nifty_50,2024-11-14,17670.05,17789.01,118.96,0.6732295607539263
362,Nifty_50,2024-11-15,17789.01,18125.09,336.09,1.8892563442260237
363,Nifty_50,2024-11-18,18125.09,18110.5,-14.59,-0.08049615201910802
364,Nifty_50,2024-11-19,18110.5,18206.86,96.36,0.5320670329366974
365,Nifty_50,2024-11-20,18206.86,18366.74,159.89,0.8781305507923992
366,Nifty_50,2024-11-21,18366.74,18287.5,-79.25,-0.4314320342096724
367,Nifty_50,2024-11-22,18287.5,18345.82,58.32,0.3189063568010921
368,Nifty_50,2024-11-25,18345.82,18357.76,11.95,0.06508294532486796
369,Nifty_50,2024-11-26,18357.76,18388.46,30.7,0.16723173197601848
370,Nifty_50,2024-11-27,18388.46,18227.08,-161.38,-0.8776156350232558
371,Nifty_50,2024-11-28,18227.08,18241.56,14.47,0.0794422364964633
372,Nifty_50,2024-11-29,18241.56,18359.69,118.13,0.6475871581158485
373,Nifty_50,2024-12-02,18359.69,18688.58,328.89,1.7913701157263717
374,Nifty_50,2024-12-03,18688.58,18913.05,224.47,1.2011078423293664
375,Nifty_50,2024-12-04,18913.05,19411.19,498.14,2.633842769939272
376,Nifty_50,2024-12-05,19411.19,19242.15,-169.04,-0.87083790329185
377,Nifty_50,2024-12-06,19242.15,19453.2,211.04,1.096810907305053
378,Nifty_50,2024-12-09,19453.2,19505.72,52.53,0.2699812884255569
379,Nifty_50,2024-12-10,19505.72,20028.04,522.32,2.6777786208353227
380,Nifty_50,2024-12-11,20028.04,19843.79,-184.25,-0.91996021577748
381,Nifty_50,2024-12-12,19843.79,19653.75,-190.04,-0.957679959322291
382,Nifty_50,2024-12-13,19653.75,19522.22,-131.54,-0.6692361508617889
383,Nifty_50,2024-12-16,19522.22,19034.42,-487.8,-2.4986912349107984
384,Nifty_50,2024-12-17,19034.42,18923.85,-110.57,-0.5808950312118768
385,Nifty_50,2024-12-18,18923.85,18760.92,-162.93,-0.8609770210607265
386,Nifty_50,2024-12-19,18760.92,18804.16,43.24,0.23047910230415994
387,Nifty_50,2024-12-20,18804.16,18890.68,86.52,0.4601109541718451
388,Nifty_50,2024-12-23,18890.68,19325.43,434.75,2.30139942024321
389,Nifty_50,2024-12-24,19325.43,19555.5,230.07,1.1905039111678224
390,Nifty_50,2024-12-25,19555.5,19429.9,-125.6,-0.6422745519163333
391,Nifty_50,2024-12-26,19429.9,19230.14,-199.76,-1.0281061662695228
392,Nifty_50,2024-12-27,19230.14,19353.27,123.13,0.6402969505162263
393,Nifty_50,2024-12-30,19353.27,19056.34,-296.93,-1.5342626853239802
394,Nifty_50,2024-12-31,19056.34,19484.68,428.34,2.247755864977221
395,Nifty_50,2025-01-01,19484.68,19770.19,285.51,1.465305049916131
396,Nifty_50,2025-01-02,19770.19,19668.77,-101.42,-0.5129945640380708
397,Nifty_50,2025-01-03,19668.77,19274.26,-394.51,-2.005768535602389
398,Nifty_50,2025-01-06,19274.26,19597.03,322.78,1.6746168205679517
399,Nifty_50,2025-01-07,19597.03,19579.9,-17.14,-0.08741120465701885
400,Nifty_50,2025-01-08,19579.9,19880.52,300.63,1.535350027323934
401,Nifty_50,2025-01-09,19880.52,19510.09,-370.44,-1.863281242140549
402,Nifty_50,2025-01-10,19510.09,19379.52,-130.57,-0.6692434530030344
403,Nifty_50,2025-01-13,19379.52,19390.43,10.91,0.05629654398044871
404,Nifty_50,2025-01-14,19390.43,19411.05,20.63,0.10634111775756896
405,Nifty_50,2025-01-15,19411.05,19315.92,-95.13,-0.49008168028005195
406,Nifty_50,2025-01-16,19315.92,19469.95,154.03,0.7974251291163066
407,Nifty_50,2025-01-17,19469.95,19230.25,-239.7,-1.2311279689983832
408,Nifty_50,2025-01-20,19230.25,19207.01,-23.24,-0.12085126298410889
409,Nifty_50,2025-01-21,19207.01,19244.34,37.33,0.19435612310298037
410,Nifty_50,2025-01-22,19244.34,19372.76,128.42,0.667313090498288
411,Nifty_50,2025-01-23,19372.76,19547.88,175.12,0.9039496695360012
412,Nifty_50,2025-01-24,19547.88,19293.84,-254.04,-1.299578266287704
413,Nifty_50,2025-01-27,19293.84,18948.3,-345.54,-1.7909343085668838
414,Nifty_50,2025-01-28,18948.3,19248.29,299.99,1.5832027147554222
415,Nifty_50,2025-01-29,19248.29,19334.67,86.38,0.44876713723659284
416,Nifty_50,2025-01-30,19334.67,19170.68,-163.99,-0.8481654975233505
417,Nifty_50,2025-01-31,19170.68,19537.1,366.42,1.9113563003503173
418,Nifty_50,2025-02-03,19537.1,19573.99,36.89,0.18882024456036492
419,Nifty_50,2025-02-04,19573.99,19860.78,286.79,1.465158610993452
420,Nifty_50,2025-02-05,19860.78,19886.8,26.02,0.13101197435347675
421,Nifty_50,2025-02-06,19886.8,20388.53,501.72,2.5229297825693404
422,Nifty_50,2025-02-07,20388.53,20828.19,439.66,2.1564085296978246
423,Nifty_50,2025-02-10,20828.19,20776.38,-51.81,-0.2487494112546394
424,Nifty_50,2025-02-11,20776.38,21028.99,252.62,1.2158518471456556
425,Nifty_50,2025-02-12,21028.99,21202.37,173.37,0.8244808714065552
426,Nifty_50,2025-02-13,21202.37,21561.19,358.82,1.692357976962008
427,Nifty_50,2025-02-14,21561.19,21322.31,-238.88,-1.107916585309055
428,Nifty_50,2025-02-17,21322.31,21508.51,186.2,0.8732637317438733
429,Nifty_50,2025-02-18,21508.51,21792.44,283.94,1.320082144230355
430,Nifty_50,2025-02-19,21792.44,21343.41,-449.03,-2.0604851957834867
431,Nifty_50,2025-02-20,21343.41,21051.03,-292.39,-1.3698841937628572
432,Nifty_50,2025-02-21,21051.03,20546.42,-504.61,-2.397079857850189
433,Nifty_50,2025-02-24,20546.42,20490.27,-56.15,-0.2732836182653612
434,Nifty_50,2025-02-25,20490.27,20676.94,186.68,0.9110177659933142
435,Nifty_50,2025-02-26,20676.94,21060.05,383.11,1.8528370252077948
436,Nifty_50,2025-02-27,21060.05,21089.31,29.26,0.13893604241206473
437,Nifty_50,2025-02-28,21089.31,21512.01,422.7,2.004333000937428
438,Nifty_50,2025-03-03,21512.01,21166.5,-345.51,-1.6061260663229444
439,Nifty_50,2025-03-04,21166.5,20744.43,-422.07,-1.994047197222024
440,Nifty_50,2025-03-05,20744.43,20740.97,-3.46,-0.016679176048698986
441,Nifty_50,2025-03-06,20740.97,20846.93,105.96,0.5108729244582058
442,Nifty_50,2025-03-07,20846.93,20849.18,2.24,0.010792956085140594
443,Nifty_50,2025-03-10,20849.18,20342.35,-506.83,-2.4309349336520754
444,Nifty_50,2025-03-11,20342.35,20330.76,-11.58,-0.05697473497408189
445,Nifty_50,2025-03-12,20330.76,20022.68,-308.08,-1.5153393183530677
446,Nifty_50,2025-03-13,20022.68,20193.59,170.91,0.8535820379689425
447,Nifty_50,2025-03-14,20193.59,20292.53,98.93,0.4899574567969276
448,Nifty_50,2025-03-17,20292.53,20073.8,-218.72,-1.077884324921533
449,Nifty_50,2025-03-18,20073.8,19960.06,-113.75,-0.5666092120076816
450,Nifty_50,2025-03-19,19960.06,19716.33,-243.72,-1.2210885137619805
451,Nifty_50,2025-03-20,19716.33,19711.36,-4.97,-0.02520753101617372
452,Nifty_50,2025-03-21,19711.36,19947.14,235.78,1.1961630247735258
453,Nifty_50,2025-03-24,19947.14,19721.17,-225.98,-1.1328441069747401
454,Nifty_50,2025-03-25,19721.17,19850.31,129.15,0.6548293027239411
455,Nifty_50,2025-03-26,19850.31,19733.93,-116.38,-0.5862880730829947
456,Nifty_50,2025-03-27,19733.93,19556.04,-177.89,-0.901442338145516
457,Nifty_50,2025-03-28,19556.04,19540.7,-15.34,-0.07844123861477142
458,Nifty_50,2025-03-31,19540.7,19307.72,-232.98,-1.1922807268930977
459,Nifty_50,2025-04-01,19307.72,19189.09,-118.62,-0.6144174454570556
460,Nifty_50,2025-04-02,19189.09,18922.85,-266.24,-1.387455059098694
461,Nifty_50,2025-04-03,18922.85,19378.45,455.6,2.4076711489020006
462,Nifty_50,2025-04-04,19378.45,19396.34,17.89,0.09231904512486508
463,Nifty_50,2025-04-07,19396.34,19243.18,-153.17,-0.7896335081773151
464,Nifty_50,2025-04-08,19243.18,19302.21,59.03,0.3067580306373418
465,Nifty_50,2025-04-09,19302.21,19285.84,-16.37,-0.0848089415667894
466,Nifty_50,2025-04-10,19285.84,19244.35,-41.5,-0.21513193099186556
467,Nifty_50,2025-04-11,19244.35,19395.8,151.45,0.7869842317355522
468,Nifty_50,2025-04-14,19395.8,19581.81,186.01,0.9590220563214822
469,Nifty_50,2025-04-15,19581.81,19466.94,-114.87,-0.5866158439899203
470,Nifty_50,2025-04-16,19466.94,19342.16,-124.78,-0.6409841505650032
471,Nifty_50,2025-04-17,19342.16,19287.99,-54.17,-0.2800617924781837
472,Nifty_50,2025-04-18,19287.99,18764.84,-523.15,-2.712309577099539
473,Nifty_50,2025-04-21,18764.84,18433.03,-331.81,-1.7682538193770974
474,Nifty_50,2025-04-22,18433.03,18744.6,311.56,1.6902809793072529
475,Nifty_50,2025-04-23,18744.6,19123.98,379.38,2.023942895553925
476,Nifty_50,2025-04-24,19123.98,19076.39,-47.59,-0.248849873300433
477,Nifty_50,2025-04-25,19076.39,19217.92,141.52,0.7419118606822299
478,Nifty_50,2025-04-28,19217.92,19299.3,81.39,0.4234589383242361
479,Nifty_50,2025-04-29,19299.3,20022.0,722.69,3.7446954034602333
480,Nifty_50,2025-04-30,20022.0,20301.0,279.0,1.3934671860952952
481,Nifty_50,2025-05-01,20301.0,20279.99,-21.01,-0.10349243879611053
482,Nifty_50,2025-05-02,20279.99,20057.59,-222.4,-1.096647483553993
483,Nifty_50,2025-05-05,20057.59,19680.96,-376.63,-1.8777430389194365
484,Nifty_50,2025-05-06,19680.96,19738.85,57.89,0.29414215566720026
485,Nifty_50,2025-05-07,19738.85,19569.57,-169.28,-0.8575980870212746
486,Nifty_50,2025-05-08,19569.57,19245.36,-324.21,-1.656704771745108
487,Nifty_50,2025-05-09,19245.36,19105.66,-139.7,-0.7258892533057356
488,Nifty_50,2025-05-12,19105.66,18867.25,-238.41,-1.2478501135265667
489,Nifty_50,2025-05-13,18867.25,19258.66,391.41,2.07454716506115
490,Nifty_50,2025-05-14,19258.66,19472.04,213.38,1.1079690902690063
491,Nifty_50,2025-05-15,19472.04,19479.91,7.87,0.04041692601288299
492,Nifty_50,2025-05-16,19479.91,19835.6,355.69,1.8259324606735794
493,Nifty_50,2025-05-19,19835.6,19863.94,28.33,0.14287442779648787
494,Nifty_50,2025-05-20,19863.94,19668.57,-195.37,-0.9835410296245307
495,Nifty_50,2025-05-21,19668.57,20037.89,369.33,1.877716580310616
496,Nifty_50,2025-05-22,20037.89,20177.5,139.6,0.6967300449298832
497,Nifty_50,2025-05-23,20177.5,19936.44,-241.06,-1.1946970635609035
498,Nifty_50,2025-05-26,19936.44,19900.87,-35.57,-0.17841700925541226
499,Nifty_50,2025-05-27,19900.87,19701.71,-199.16,-1.0007602682696781
500,Nifty_50,2025-05-28,19701.71,19384.64,-317.07,-1.609352690705526
501,Nifty_50,2025-05-29,19384.64,19609.78,225.14,1.1614350330983676
502,Nifty_50,2025-05-30,19609.78,20068.9,459.12,2.3412807282896733
503,Nifty_50,2025-06-02,20068.9,19742.12,-326.78,-1.6282905390928373
504,Nifty_50,2025-06-03,19742.12,19885.36,143.24,0.7255553101693314
505,Nifty_50,2025-06-04,19885.36,19740.05,-145.32,-0.7307385936186285
506,Nifty_50,2025-06-05,19740.05,19634.53,-105.52,-0.534547784833374
507,Nifty_50,2025-06-06,19634.53,19504.77,-129.76,-0.6608765272201494
508,Nifty_50,2025-06-09,19504.77,19312.3,-192.47,-0.9867842584147425
509,Nifty_50,2025-06-10,19312.3,19333.2,20.9,0.10822118546212237
510,Nifty_50,2025-06-11,19333.2,19150.09,-183.11,-0.9471272215670482
511,Nifty_50,2025-06-12,19150.09,19221.81,71.73,0.37451521115567166
512,Nifty_50,2025-06-13,19221.81,19219.84,-1.98,-0.0102487746991629
513,Nifty_50,2025-06-16,19219.84,19174.33,-45.5,-0.2367865705437631
514,Nifty_50,2025-06-17,19174.33,18975.1,-199.24,-1.039045432095949
515,Nifty_50,2025-06-18,18975.1,18853.25,-121.84,-0.6421573535844267
516,Nifty_50,2025-06-19,18853.25,19033.58,180.33,0.9564929123625993
517,Nifty_50,2025-06-20,19033.58,19157.51,123.93,0.6511124023961684
518,Nifty_50,2025-06-23,19157.51,18942.36,-215.15,-1.1230582680108105
519,Nifty_50,2025-06-24,18942.36,18974.41,32.05,0.1691975023175532
520,Nifty_50,2025-06-25,18974.41,19154.98,180.57,0.9516501435354233
521,Nifty_50,2025-06-26,19154.98,18780.83,-374.15,-1.9532779465183354
522,Nifty_50,2025-06-27,18780.83,18912.68,131.85,0.7020456497396469
523,Nifty_50,2025-06-30,18912.68,18771.75,-140.93,-0.7451614472406888
524,Nifty_50,2025-07-01,18771.75,18909.67,137.92,0.7347210569073116
525,Nifty_50,2025-07-02,18909.67,18745.93,-163.74,-0.8659061739311049
526,Nifty_50,2025-07-03,18745.93,18349.29,-396.64,-2.1158726187497736
527,Nifty_50,2025-07-04,18349.29,18000.09,-349.2,-1.9030709090106523
528,Nifty_50,2025-07-07,18000.09,18019.48,19.39,0.10772168361380093
529,Nifty_50,2025-07-08,18019.48,18084.65,65.17,0.36166415457050866
530,Nifty_50,2025-07-09,18084.65,17897.44,-187.21,-1.035187299726579
531,Nifty_50,2025-07-10,17897.44,18043.54,146.1,0.8163178644543699
532,Nifty_50,2025-07-11,18043.54,17692.81,-350.73,-1.943798168208675
533,Nifty_50,2025-07-14,17692.81,17687.62,-5.18,-0.02933394977961289
534,Nifty_50,2025-07-15,17687.62,17439.43,-248.2,-1.4031848264492266
535,Nifty_50,2025-07-16,17439.43,17311.73,-127.69,-0.7322487030826164
536,Nifty_50,2025-07-17,17311.73,17330.24,18.5,0.10692172301671778
537,Nifty_50,2025-07-18,17330.24,17159.97,-170.27,-0.9825022619421336
538,Nifty_50,2025-07-21,17159.97,17089.36,-70.61,-0.4114809058524029
539,Nifty_50,2025-07-22,17089.36,17304.27,214.91,1.2575661113113648
540,Nifty_50,2025-07-23,17304.27,17193.13,-111.14,-0.6422692202560375
541,Nifty_50,2025-07-24,17193.13,17374.14,181.01,1.0528042305269512
542,Nifty_50,2025-07-25,17374.14,17147.3,-226.85,-1.3056185802577862
543,Nifty_50,2025-07-28,17147.3,17264.89,117.59,0.6857639395123439
544,Nifty_50,2025-07-29,17264.89,17572.18,307.29,1.779854954187376
545,Nifty_50,2025-07-30,17572.18,17059.78,-512.4,-2.915972861648364
546,Nifty_50,2025-07-31,17059.78,16905.17,-154.61,-0.9062836683708735
547,Nifty_50,2025-08-01,16905.17,17030.69,125.52,0.7424947516055767
548,Nifty_50,2025-08-04,17030.69,16997.71,-32.98,-0.19365040406465953
549,Nifty_50,2025-08-05,16997.71,17081.91,84.2,0.4953608456668618
550,Nifty_50,2025-08-06,17081.91,16966.65,-115.27,-0.6747489010303789
551,Nifty_50,2025-08-07,16966.65,16992.76,26.11,0.15389013152270448
552,Nifty_50,2025-08-08,16992.76,16969.51,-23.25,-0.1368229763734673
553,Nifty_50,2025-08-11,16969.51,17215.8,246.29,1.451367776677116
554,Nifty_50,2025-08-12,17215.8,17276.97,61.17,0.35531314257834024
555,Nifty_50,2025-08-13,17276.97,17355.6,78.63,0.4551145252900096
556,Nifty_50,2025-08-14,17355.6,17278.49,-77.1,-0.44429463688951665
557,Nifty_50,2025-08-15,17278.49,17186.03,-92.46,-0.5351162051776674
558,Nifty_50,2025-08-18,17186.03,17105.42,-80.61,-0.46904375239657203
559,Nifty_50,2025-08-19,17105.42,17194.94,89.52,0.5233428936559316
560,Nifty_50,2025-08-20,17194.94,17116.67,-78.27,-0.45519205068468077
561,Nifty_50,2025-08-21,17116.67,17184.75,68.08,0.39774091572719317
562,Nifty_50,2025-08-22,17184.75,17621.32,436.58,2.5404501083809756
563,Nifty_50,2025-08-25,17621.32,17814.34,193.02,1.0953776448075425
564,Nifty_50,2025-08-26,17814.34,17753.55,-60.79,-0.3412419432883894
565,Nifty_50,2025-08-27,17753.55,18018.34,264.79,1.4914763526168056
566,Nifty_50,2025-08-28,18018.34,17939.11,-79.22,-0.43971864222786095
567,Nifty_50,2025-08-29,17939.11,17509.34,-429.78,-2.3957152835341353
568,Nifty_50,2025-09-01,17509.34,17306.28,-203.06,-1.1597238959321214
569,Nifty_50,2025-09-02,17306.28,16926.42,-379.86,-2.194925772609715
570,Nifty_50,2025-09-03,16926.42,16863.48,-62.94,-0.3718447255828385
571,Nifty_50,2025-09-04,16863.48,16875.64,12.16,0.07210848531856921
572,Nifty_50,2025-09-05,16875.64,17223.57,347.93,2.061729214417944
573,Nifty_50,2025-09-08,17223.57,17299.75,76.18,0.442300870260929
574,Nifty_50,2025-09-09,17299.75,17262.92,-36.83,-0.21289324990246533
575,Nifty_50,2025-09-10,17262.92,17443.36,180.45,1.0452461113183769
576,Nifty_50,2025-09-11,17443.36,16989.25,-454.11,-2.603340182166742
577,Nifty_50,2025-09-12,16989.25,17045.78,56.53,0.3327398207690088
578,Nifty_50,2025-09-15,17045.78,17211.98,166.2,0.9750213835917202
579,Nifty_50,2025-09-16,17211.98,16915.19,-296.79,-1.7243222453198346
580,Nifty_50,2025-09-17,16915.19,17155.81,240.62,1.4225084081231287
581,Nifty_50,2025-09-18,17155.81,17234.08,78.26,0.45623028000426924
582,Nifty_50,2025-09-19,17234.08,17156.81,-77.27,-0.4483558159182296
583,Nifty_50,2025-09-22,17156.81,17295.67,138.86,0.809357916768892
584,Nifty_50,2025-09-23,17295.67,17775.59,479.93,2.7747985478446453
585,Nifty_50,2025-09-24,17775.59,17823.27,47.68,0.26823300942472394
586,Nifty_50,2025-09-25,17823.27,17885.27,62.0,0.3478598483892125
587,Nifty_50,2025-09-26,17885.27,17795.63,-89.65,-0.501194558427127
588,Nifty_50,2025-09-29,17795.63,17623.04,-172.58,-0.969844843930786
589,Nifty_50,2025-09-30,17623.04,17807.45,184.41,1.0464142395409637
590,Nifty_50,2025-10-01,17807.45,17633.42,-174.03,-0.9772875959219454
591,Nifty_50,2025-10-02,17633.42,17657.38,23.96,0.13587834918015204
592,Nifty_50,2025-10-03,17657.38,17565.0,-92.38,-0.5231806757287946
593,Nifty_50,2025-10-06,17565.0,17674.74,109.74,0.6247651579846376
594,Nifty_50,2025-10-07,17674.74,17754.35,79.61,0.45041680952589364
595,Nifty_50,2025-10-08,17754.35,17984.27,229.93,1.2950065758532523
596,Nifty_50,2025-10-09,17984.27,17883.2,-101.08,-0.5619911177934924
597,Nifty_50,2025-10-10,17883.2,17834.22,-48.97,-0.27388834213115976
598,Nifty_50,2025-10-13,17834.22,17633.68,-200.55,-1.1244674563844164
599,Nifty_50,2025-10-14,17633.68,17548.48,-85.2,-0.48316630448097464
600,Nifty_50,2025-10-15,17548.48,17636.7,88.23,0.5027216032385777
601,Nifty_50,2025-10-16,17636.7,17805.73,169.03,0.9583992470246635
602,Nifty_50,2025-10-17,17805.73,17617.6,-188.14,-1.056569991794782
603,Nifty_50,2025-10-20,17617.6,17810.25,192.65,1.0935087639633179
604,Nifty_50,2025-10-21,17810.25,18108.89,298.64,1.6767872433009048
605,Nifty_50,2025-10-22,18108.89,18207.78,98.9,0.5460853757463844
606,Nifty_50,2025-10-23,18207.78,18626.95,419.17,2.3021477632089242
607,Nifty_50,2025-10-24,18626.95,18463.31,-163.65,-0.8785120484029829
608,Nifty_50,2025-10-27,18463.31,18196.77,-266.53,-1.4436198059827887
609,Nifty_50,2025-10-28,18196.77,17817.47,-379.31,-2.084435864167098
610,Nifty_50,2025-10-29,17817.47,18146.25,328.78,1.8452675941084722
611,Nifty_50,2025-10-30,18146.25,18297.81,151.56,0.8352138871667772
612,Nifty_50,2025-10-31,18297.81,18294.76,-3.06,-0.016668661440920583
613,Nifty_50,2025-11-03,18294.76,18365.37,70.61,0.3859575091446982
614,Nifty_50,2025-11-04,18365.37,18126.51,-238.86,-1.3005999879120356
615,Nifty_50,2025-11-05,18126.51,18667.57,541.06,2.9849099468127145
616,Nifty_50,2025-11-06,18667.57,18705.85,38.28,0.20506150505930248
617,Nifty_50,2025-11-07,18705.85,18739.76,33.91,0.18128018774875165
618,Nifty_50,2025-11-10,18739.76,18912.33,172.58,0.9208762545518372
619,Nifty_50,2025-11-11,18912.33,19030.96,118.62,0.6272627434060074
620,Nifty_50,2025-11-12,19030.96,19091.6,60.64,0.3186386813907413
621,Nifty_50,2025-11-13,19091.6,18920.05,-171.55,-0.8985627186825582
622,Nifty_50,2025-11-14,18920.05,19036.55,116.5,0.6157489012978296
623,Nifty_50,2025-11-17,19036.55,19476.0,439.45,2.308454000330946
624,Nifty_50,2025-11-18,19476.0,19800.17,324.18,1.664458821113156
625,Nifty_50,2025-11-19,19800.17,20188.62,388.44,1.961851842686203
626,Nifty_50,2025-11-20,20188.62,20074.86,-113.75,-0.5634857657432673
627,Nifty_50,2025-11-21,20074.86,19846.51,-228.36,-1.1374923660737966
628,Nifty_50,2025-11-24,19846.51,19826.47,-20.03,-0.10097493211651436
629,Nifty_50,2025-11-25,19826.47,19849.65,23.17,0.11691440785979697
630,Nifty_50,2025-11-26,19849.65,20120.2,270.56,1.3629963248722232
631,Nifty_50,2025-11-27,20120.2,19721.63,-398.57,-1.9809445234142786
632,Nifty_50,2025-11-28,19721.63,20093.47,371.84,1.8854425318799721
633,Nifty_50,2025-12-01,20093.47,20065.42,-28.05,-0.13959759066006472
634,Nifty_50,2025-12-02,20065.42,19972.67,-92.75,-0.46223801943841697
635,Nifty_50,2025-12-03,19972.67,19740.08,-232.59,-1.1645413457489486
636,Nifty_50,2025-12-04,19740.08,19357.95,-382.13,-1.9358077576180084
637,Nifty_50,2025-12-05,19357.95,19558.84,200.9,1.0377648459676743
638,Nifty_50,2025-12-08,19558.84,19585.83,26.99,0.13799386875705102
639,Nifty_50,2025-12-09,19585.83,19292.44,-293.39,-1.4979707267958675
640,Nifty_50,2025-12-10,19292.44,19002.27,-290.18,-1.5040606579572011
641,Nifty_50,2025-12-11,19002.27,18935.2,-67.07,-0.35295783082757853
642,Nifty_50,2025-12-12,18935.2,19323.91,388.71,2.0528433816384255
643,Nifty_50,2025-12-15,19323.91,19273.37,-50.53,-0.2615412719268558
644,Nifty_50,2025-12-16,19273.37,18935.36,-338.01,-1.753766985223645
645,Nifty_50,2025-12-17,18935.36,18888.99,-46.37,-0.24488575870751325
646,Nifty_50,2025-12-18,18888.99,18836.62,-52.37,-0.27725145706574367
647,Nifty_50,2025-12-19,18836.62,18236.43,-600.18,-3.186293507009212
648,Nifty_50,2025-12-22,18236.43,18233.67,-2.76,-0.015134541135529471
649,Nifty_50,2025-12-23,18233.67,18192.26,-41.41,-0.22710732397811223
650,Nifty_50,2025-12-24,18192.26,18353.34,161.08,0.8854314966914597
651,Nifty_50,2025-12-25,18353.34,18769.73,416.39,2.2687423651498824
652,Nifty_50,2025-12-26,18769.73,19032.86,263.13,1.4018848433088864
653,Nifty_50,2025-12-29,19032.86,18980.96,-51.9,-0.27268629097256775
654,Nifty_50,2025-12-30,18980.96,18738.42,-242.54,-1.2778068127218059
655,Nifty_50,2025-12-31,18738.42,19326.44,588.02,3.1380447230876483
656,Nifty_50,2026-01-01,19326.44,19349.83,23.4,0.1210259106178016
657,Nifty_50,2026-01-02,19349.83,19362.74,12.91,0.06671893241439254
658,Nifty_50,2026-01-05,19362.74,19366.82,4.08,0.021071397952965892
659,Nifty_50,2026-01-06,19366.82,19422.54,55.72,0.2877085654743585
660,Nifty_50,2026-01-07,19422.54,19398.6,-23.93,-0.12325885285859794
661,Nifty_50,2026-01-08,19398.6,19274.76,-123.84,-0.638396585320591
662,Nifty_50,2026-01-09,19274.76,19157.91,-116.85,-0.6062332293631597
663,Nifty_50,2026-01-12,19157.91,19159.96,2.05,0.010700540925389421
664,Nifty_50,2026-01-13,19159.96,19044.6,-115.36,-0.6020889396428833
665,Nifty_50,2026-01-14,19044.6,18891.21,-153.39,-0.8054251598878391
666,Nifty_50,2026-01-15,18891.21,18924.78,33.57,0.17770169300960453
667,Nifty_50,2026-01-16,18924.78,18876.34,-48.44,-0.2559607033740878
668,Nifty_50,2026-01-19,18876.34,19226.46,350.12,1.8548087182154962
669,Nifty_50,2026-01-20,19226.46,18624.45,-602.01,-3.1311536289051567
670,Nifty_50,2026-01-21,18624.45,18877.7,253.26,1.3597716979561814
671,Nifty_50,2026-01-22,18877.7,19169.42,291.72,1.545315372105699
672,Nifty_50,2026-01-23,19169.42,18702.06,-467.36,-2.4380497688505804
673,Nifty_50,2026-01-26,18702.06,18634.5,-67.56,-0.36124362770732904
674,Nifty_50,2026-01-27,18634.5,18560.76,-73.74,-0.3957176205425506
675,Nifty_50,2026-01-28,18560.76,18256.55,-304.21,-1.638995385964794
676,Nifty_50,2026-01-29,18256.55,18095.27,-161.27,-0.8834089682880875
677,Nifty_50,2026-01-30,18095.27,17863.16,-232.11,-1.2827108962728966
678,Nifty_50,2026-02-02,17863.16,18247.71,384.54,2.152754607807349
679,Nifty_50,2026-02-03,18247.71,18461.72,214.01,1.1728046971373507
680,Nifty_50,2026-02-04,18461.72,18752.65,290.93,1.575855337422517
681,Nifty_50,2026-02-05,18752.65,18924.43,171.78,0.9160305343511388
682,Nifty_50,2026-02-06,18924.43,18677.49,-246.94,-1.3048741758668487
683,Nifty_50,2026-02-09,18677.49,18569.27,-108.22,-0.579414043321673
684,Nifty_50,2026-02-10,18569.27,18687.6,118.33,0.6372356048460608
685,Nifty_50,2026-02-11,18687.6,18422.88,-264.72,-1.4165542926860462
686,Nifty_50,2026-02-12,18422.88,18589.72,166.84,0.9056130203312411
687,Nifty_50,2026-02-13,18589.72,18545.4,-44.32,-0.23841133701852263
688,Nifty_50,2026-02-16,18545.4,18471.26,-74.14,-0.399775685614778
689,Nifty_50,2026-02-17,18471.26,18638.08,166.82,0.9031327586748459
690,Nifty_50,2026-02-18,18638.08,18746.77,108.68,0.5831609264473523
691,Nifty_50,2026-02-19,18746.77,18674.94,-71.83,-0.38315933891545984
692,Nifty_50,2026-02-20,18674.94,18944.08,269.14,1.4411826758211972
693,Nifty_50,2026-02-23,18944.08,18707.79,-236.28,-1.2473025874046184
694,Nifty_50,2026-02-24,18707.79,18855.42,147.63,0.7891365040980114
695,Nifty_50,2026-02-25,18855.42,18999.05,143.63,0.7617438381112753
696,Nifty_50,2026-02-26,18999.05,18937.97,-61.07,-0.3214897586984513
697,Nifty_50,2026-02-27,18937.97,19021.56,83.58,0.44138838534436453
698,Nifty_50,2026-03-02,19021.56,18745.49,-276.07,-1.4513530961708698
699,Nifty_50,2026-03-03,18745.49,18962.72,217.23,1.1588387393447679
700,Nifty_50,2026-03-04,18962.72,18930.13,-32.59,-0.1718635301264805
