price_id,company_id,trade_date,open_price,high_price,low_price,close_price,volume
6253,8,2026-06-23,1353.12,1368.57,1346.47,1366.65,2112397
6254,8,2026-06-24,1366.65,1375.64,1338.91,1351.31,4733512
6255,8,2026-06-25,1351.31,1362.28,1334.03,1340.98,2270642
6256,8,2026-06-26,1340.98,1350.51,1318.7,1326.68,4853863
6257,9,2023-06-29,1772.73,1830.54,1761.25,1819.4,4857480
6258,9,2023-06-30,1819.4,1837.34,1812.48,1826.04,3459716
6259,9,2023-07-03,1826.04,1894.5,1811.81,1885.09,2259909
6260,9,2023-07-04,1885.09,1903.63,1871.39,1876.89,469691
6261,9,2023-07-05,1876.89,1933.63,1872.34,1926.9,3363572
6262,9,2023-07-06,1926.9,1934.17,1829.13,1840.75,3897566
6263,9,2023-07-07,1840.75,1851.2,1809.89,1818.07,4355318
6264,9,2023-07-10,1818.07,1881.35,1811.82,1864.96,467769
6265,9,2023-07-11,1864.96,1875.48,1837.34,1849.49,1663541
6266,9,2023-07-12,1849.49,1861.84,1794.16,1811.15,3263550
6267,9,2023-07-13,1811.15,1830.49,1795.38,1820.62,1758012
6268,9,2023-07-14,1820.62,1828.32,1769.15,1779.81,2626882
6269,9,2023-07-17,1779.81,1785.42,1733.35,1744.9,795496
6270,9,2023-07-18,1744.9,1756.05,1732.63,1750.64,3257518
6271,9,2023-07-19,1750.64,1758.61,1746.23,1756.02,2301464
6272,9,2023-07-20,1756.02,1757.94,1710.3,1727.47,835194
6273,9,2023-07-21,1727.47,1764.02,1720.06,1746.65,4371731
6274,9,2023-07-24,1746.65,1780.08,1743.63,1763.19,2402386
6275,9,2023-07-25,1763.19,1778.93,1759.59,1768.65,3991534
6276,9,2023-07-26,1768.65,1769.31,1734.61,1748.71,142960
6277,9,2023-07-27,1748.71,1753.1,1715.56,1728.04,1409219
6278,9,2023-07-28,1728.04,1744.52,1712.22,1735.64,257675
6279,9,2023-07-31,1735.64,1800.95,1728.83,1787.03,817452
6280,9,2023-08-01,1787.03,1794.78,1726.68,1740.11,3906006
6281,9,2023-08-02,1740.11,1756.13,1718.07,1718.82,3676344
6282,9,2023-08-03,1718.82,1719.62,1687.14,1701.39,4528019
6283,9,2023-08-04,1701.39,1709.57,1682.05,1687.08,2091509
6284,9,2023-08-07,1687.08,1698.3,1676.81,1680.33,1791188
6285,9,2023-08-08,1680.33,1705.75,1669.17,1700.21,3828911
6286,9,2023-08-09,1700.21,1750.04,1696.13,1739.73,11223
6287,9,2023-08-10,1739.73,1769.11,1738.4,1756.86,2930259
6288,9,2023-08-11,1756.86,1787.65,1750.01,1773.1,998023
6289,9,2023-08-14,1773.1,1815.41,1762.51,1814.52,3219437
6290,9,2023-08-15,1814.52,1836.9,1802.73,1825.9,3160562
6291,9,2023-08-16,1825.9,1837.21,1812.93,1813.25,3177375
6292,9,2023-08-17,1813.25,1825.32,1791.43,1795.73,2994682
6293,9,2023-08-18,1795.73,1804.04,1721.37,1737.17,2138747
6294,9,2023-08-21,1737.17,1756.23,1736.55,1745.24,398222
6295,9,2023-08-22,1745.24,1758.28,1701.6,1704.5,1239997
6296,9,2023-08-23,1704.5,1711.84,1677.04,1682.62,2931107
6297,9,2023-08-24,1682.62,1697.14,1633.22,1647.8,4140278
6298,9,2023-08-25,1647.8,1662.05,1587.05,1596.14,3234703
6299,9,2023-08-28,1596.14,1649.64,1594.37,1640.6,4049804
6300,9,2023-08-29,1640.6,1662.29,1627.14,1649.74,960243
6301,9,2023-08-30,1649.74,1658.13,1617.84,1620.01,1933054
6302,9,2023-08-31,1620.01,1622.96,1583.15,1587.35,3534874
6303,9,2023-09-01,1587.35,1588.71,1560.8,1571.89,3680684
6304,9,2023-09-04,1571.89,1586.88,1564.43,1574.06,4300439
6305,9,2023-09-05,1574.06,1576.18,1546.04,1558.47,1151088
6306,9,2023-09-06,1558.47,1560.89,1528.33,1537.91,394639
6307,9,2023-09-07,1537.91,1541.5,1483.81,1495.94,2514082
6308,9,2023-09-08,1495.94,1515.21,1489.17,1504.7,1196212
6309,9,2023-09-11,1504.7,1508.5,1498.59,1506.52,1653393
6310,9,2023-09-12,1506.52,1522.84,1492.46,1519.59,4405790
6311,9,2023-09-13,1519.59,1531.17,1500.08,1503.22,2961908
6312,9,2023-09-14,1503.22,1513.74,1460.64,1470.25,3534979
6313,9,2023-09-15,1470.25,1494.25,1466.02,1493.92,252792
6314,9,2023-09-18,1493.92,1503.65,1482.67,1484.17,4230077
6315,9,2023-09-19,1484.17,1494.78,1465.15,1477.89,3308993
6316,9,2023-09-20,1477.89,1480.29,1465.21,1479.83,3664994
6317,9,2023-09-21,1479.83,1486.93,1423.95,1436.41,1267776
6318,9,2023-09-22,1436.41,1437.86,1394.35,1406.51,141186
6319,9,2023-09-25,1406.51,1413.66,1397.49,1399.34,4512252
6320,9,2023-09-26,1399.34,1425.03,1386.41,1414.43,3419312
6321,9,2023-09-27,1414.43,1421.31,1390.28,1398.78,4633032
6322,9,2023-09-28,1398.78,1404.15,1363.67,1373.33,4805434
6323,9,2023-09-29,1373.33,1419.83,1368.74,1415.67,145394
6324,9,2023-10-02,1415.67,1429.42,1389.39,1400.78,478650
6325,9,2023-10-03,1400.78,1445.43,1393.93,1443.89,2218962
6326,9,2023-10-04,1443.89,1447.01,1410.69,1414.93,4835920
6327,9,2023-10-05,1414.93,1422.52,1379.98,1389.3,3628214
6328,9,2023-10-06,1389.3,1399.78,1370.23,1370.74,1974864
6329,9,2023-10-09,1370.74,1385.62,1370.02,1377.33,1989262
6330,9,2023-10-10,1377.33,1382.84,1367.02,1381.81,326892
6331,9,2023-10-11,1381.81,1388.2,1367.28,1372.86,2322349
6332,9,2023-10-12,1372.86,1382.65,1334.26,1339.21,2743274
6333,9,2023-10-13,1339.21,1347.43,1306.68,1313.12,3617951
6334,9,2023-10-16,1313.12,1320.48,1268.48,1278.76,2222606
6335,9,2023-10-17,1278.76,1332.92,1273.82,1329.98,3127957
6336,9,2023-10-18,1329.98,1330.36,1321.37,1327.17,2998261
6337,9,2023-10-19,1327.17,1329.45,1323.97,1328.7,3876530
6338,9,2023-10-20,1328.7,1330.33,1278.82,1282.12,4720772
6339,9,2023-10-23,1282.12,1306.01,1272.51,1294.82,611725
6340,9,2023-10-24,1294.82,1316.32,1289.07,1309.55,1562646
6341,9,2023-10-25,1309.55,1310.34,1302.56,1306.15,1150819
6342,9,2023-10-26,1306.15,1349.66,1297.69,1337.79,2806277
6343,9,2023-10-27,1337.79,1404.94,1330.37,1394.41,4692044
6344,9,2023-10-30,1394.41,1410.67,1380.53,1397.03,3350261
6345,9,2023-10-31,1397.03,1409.04,1380.31,1392.98,4521660
6346,9,2023-11-01,1392.98,1422.98,1387.32,1411.26,802948
6347,9,2023-11-02,1411.26,1446.14,1404.51,1442.78,2831343
6348,9,2023-11-03,1442.78,1451.49,1409.45,1422.76,3310850
6349,9,2023-11-06,1422.76,1445.59,1419.01,1433.64,1057289
6350,9,2023-11-07,1433.64,1485.62,1423.7,1471.98,3360912
6351,9,2023-11-08,1471.98,1480.16,1406.03,1407.73,2279015
6352,9,2023-11-09,1407.73,1414.14,1383.94,1391.43,3177081
6353,9,2023-11-10,1391.43,1407.01,1383.69,1394.69,3138370
6354,9,2023-11-13,1394.69,1405.47,1392.83,1404.49,2902555
6355,9,2023-11-14,1404.49,1446.95,1392.09,1439.13,4861935
6356,9,2023-11-15,1439.13,1441.26,1421.11,1426.74,3328255
6357,9,2023-11-16,1426.74,1438.35,1383.15,1396.84,3871278
6358,9,2023-11-17,1396.84,1404.16,1366.33,1372.4,2702842
6359,9,2023-11-20,1372.4,1381.83,1360.0,1379.02,3775129
6360,9,2023-11-21,1379.02,1388.41,1281.14,1293.42,1429127
6361,9,2023-11-22,1293.42,1298.86,1281.59,1295.26,2262142
6362,9,2023-11-23,1295.26,1306.9,1271.82,1275.63,1942939
6363,9,2023-11-24,1275.63,1285.51,1228.1,1229.69,2191702
6364,9,2023-11-27,1229.69,1269.69,1224.69,1260.88,302073
6365,9,2023-11-28,1260.88,1261.74,1253.15,1261.59,4600206
6366,9,2023-11-29,1261.59,1309.05,1254.14,1307.6,3646057
6367,9,2023-11-30,1307.6,1346.37,1296.66,1344.21,3286320
6368,9,2023-12-01,1344.21,1348.68,1332.68,1339.59,4828219
6369,9,2023-12-04,1339.59,1347.95,1337.67,1339.52,227175
6370,9,2023-12-05,1339.52,1339.7,1296.32,1300.54,378996
6371,9,2023-12-06,1300.54,1300.88,1296.17,1297.91,1621383
6372,9,2023-12-07,1297.91,1303.02,1268.76,1280.8,1985225
6373,9,2023-12-08,1280.8,1280.8,1228.98,1240.13,417756
6374,9,2023-12-11,1240.13,1252.09,1237.93,1239.55,3028343
6375,9,2023-12-12,1239.55,1274.02,1231.0,1273.61,411062
6376,9,2023-12-13,1273.61,1276.62,1262.1,1264.12,4537608
6377,9,2023-12-14,1264.12,1269.25,1219.42,1220.87,3743690
6378,9,2023-12-15,1220.87,1252.15,1216.43,1244.67,866158
6379,9,2023-12-18,1244.67,1281.9,1244.34,1277.91,1079576
6380,9,2023-12-19,1277.91,1298.16,1265.27,1289.36,76747
6381,9,2023-12-20,1289.36,1293.44,1274.72,1279.91,4605101
6382,9,2023-12-21,1279.91,1280.94,1265.85,1275.76,1983716
6383,9,2023-12-22,1275.76,1277.72,1263.69,1277.22,422842
6384,9,2023-12-25,1277.22,1318.97,1266.01,1311.13,408051
6385,9,2023-12-26,1311.13,1356.74,1301.63,1343.49,1398888
6386,9,2023-12-27,1343.49,1358.44,1334.01,1349.0,3502830
6387,9,2023-12-28,1349.0,1369.5,1342.72,1356.56,4803207
6388,9,2023-12-29,1356.56,1369.28,1323.35,1335.41,4550156
6389,9,2024-01-01,1335.41,1345.65,1324.81,1341.46,2446963
6390,9,2024-01-02,1341.46,1358.97,1329.59,1357.04,1699923
6391,9,2024-01-03,1357.04,1363.82,1318.02,1328.87,792318
6392,9,2024-01-04,1328.87,1368.31,1327.93,1355.06,2674704
6393,9,2024-01-05,1355.06,1364.88,1340.29,1340.86,2431342
6394,9,2024-01-08,1340.86,1351.53,1322.83,1330.28,948186
6395,9,2024-01-09,1330.28,1359.86,1320.68,1351.52,1687956
6396,9,2024-01-10,1351.52,1354.06,1347.4,1350.85,2670556
6397,9,2024-01-11,1350.85,1369.25,1340.93,1359.63,831777
6398,9,2024-01-12,1359.63,1369.83,1304.52,1313.36,69905
6399,9,2024-01-15,1313.36,1322.73,1311.44,1317.68,231538
6400,9,2024-01-16,1317.68,1319.78,1292.12,1304.61,3640552
6401,9,2024-01-17,1304.61,1330.39,1295.14,1322.21,1420432
6402,9,2024-01-18,1322.21,1331.12,1320.31,1323.33,2028370
6403,9,2024-01-19,1323.33,1334.48,1313.66,1318.65,4159881
6404,9,2024-01-22,1318.65,1327.3,1294.36,1300.99,1192089
6405,9,2024-01-23,1300.99,1331.13,1297.86,1325.28,2159172
6406,9,2024-01-24,1325.28,1375.75,1314.19,1363.85,4707492
6407,9,2024-01-25,1363.85,1364.11,1327.23,1339.86,1653656
6408,9,2024-01-26,1339.86,1345.28,1287.94,1299.74,2637726
6409,9,2024-01-29,1299.74,1306.22,1256.43,1268.08,2798003
6410,9,2024-01-30,1268.08,1277.64,1267.68,1274.39,1688145
6411,9,2024-01-31,1274.39,1282.16,1254.33,1260.93,3919342
6412,9,2024-02-01,1260.93,1263.41,1251.08,1263.04,2609176
6413,9,2024-02-02,1263.04,1273.81,1256.2,1271.77,1611697
6414,9,2024-02-05,1271.77,1278.48,1262.31,1269.32,456346
6415,9,2024-02-06,1269.32,1308.6,1268.17,1298.6,1493320
6416,9,2024-02-07,1298.6,1343.17,1296.83,1334.5,3391215
6417,9,2024-02-08,1334.5,1345.8,1319.77,1330.07,3227355
6418,9,2024-02-09,1330.07,1341.64,1308.92,1318.27,2601681
6419,9,2024-02-12,1318.27,1330.17,1275.66,1279.45,56005
6420,9,2024-02-13,1279.45,1323.96,1278.05,1321.36,1601778
6421,9,2024-02-14,1321.36,1335.98,1310.94,1333.73,2526057
6422,9,2024-02-15,1333.73,1367.56,1328.9,1360.58,4324435
6423,9,2024-02-16,1360.58,1364.7,1334.54,1344.15,3291333
6424,9,2024-02-19,1344.15,1346.68,1335.39,1336.88,3307720
6425,9,2024-02-20,1336.88,1348.15,1295.9,1308.7,1036169
6426,9,2024-02-21,1308.7,1352.82,1308.63,1345.06,3568141
6427,9,2024-02-22,1345.06,1355.17,1300.81,1311.44,564720
6428,9,2024-02-23,1311.44,1311.98,1297.93,1302.28,3133692
6429,9,2024-02-26,1302.28,1315.51,1291.86,1307.91,2648928
6430,9,2024-02-27,1307.91,1352.16,1301.16,1343.94,4403486
6431,9,2024-02-28,1343.94,1345.66,1312.82,1323.66,2064768
6432,9,2024-02-29,1323.66,1328.27,1288.51,1301.28,4634748
6433,9,2024-03-01,1301.28,1301.45,1288.22,1293.28,2550889
6434,9,2024-03-04,1293.28,1312.87,1286.32,1311.45,4099123
6435,9,2024-03-05,1311.45,1315.89,1261.51,1273.26,253302
6436,9,2024-03-06,1273.26,1278.93,1239.19,1242.47,4470097
6437,9,2024-03-07,1242.47,1247.53,1227.0,1237.99,1085312
6438,9,2024-03-08,1237.99,1245.98,1216.0,1217.64,4770338
6439,9,2024-03-11,1217.64,1263.88,1213.47,1258.42,1071255
6440,9,2024-03-12,1258.42,1297.27,1246.41,1289.48,1805356
6441,9,2024-03-13,1289.48,1294.38,1278.93,1284.88,3594038
6442,9,2024-03-14,1284.88,1307.6,1278.72,1298.25,2620532
6443,9,2024-03-15,1298.25,1324.44,1289.04,1317.09,3587966
6444,9,2024-03-18,1317.09,1320.18,1257.23,1266.99,107821
6445,9,2024-03-19,1266.99,1276.24,1246.85,1253.45,2191899
6446,9,2024-03-20,1253.45,1269.44,1253.0,1260.73,1125116
6447,9,2024-03-21,1260.73,1291.4,1257.47,1286.5,2598494
6448,9,2024-03-22,1286.5,1303.38,1281.1,1295.32,4384786
6449,9,2024-03-25,1295.32,1298.21,1276.03,1281.81,3491650
6450,9,2024-03-26,1281.81,1285.3,1269.29,1282.48,1599605
6451,9,2024-03-27,1282.48,1293.83,1263.01,1273.05,985335
6452,9,2024-03-28,1273.05,1285.57,1269.03,1273.68,3464009
6453,9,2024-03-29,1273.68,1299.53,1262.67,1287.72,4973111
6454,9,2024-04-01,1287.72,1308.88,1283.79,1306.5,3184767
6455,9,2024-04-02,1306.5,1313.9,1295.5,1312.93,4804763
6456,9,2024-04-03,1312.93,1361.96,1309.98,1356.46,106375
6457,9,2024-04-04,1356.46,1389.46,1355.19,1376.91,2770763
6458,9,2024-04-05,1376.91,1386.49,1345.9,1349.63,2853786
6459,9,2024-04-08,1349.63,1376.55,1339.54,1370.35,1515897
6460,9,2024-04-09,1370.35,1386.7,1367.78,1383.76,1800774
6461,9,2024-04-10,1383.76,1419.29,1379.78,1418.25,2852092
6462,9,2024-04-11,1418.25,1459.26,1412.32,1454.62,3566925
6463,9,2024-04-12,1454.62,1462.29,1440.69,1451.34,246762
6464,9,2024-04-15,1451.34,1467.05,1439.27,1463.52,4311333
6465,9,2024-04-16,1463.52,1474.6,1419.03,1423.23,594299
6466,9,2024-04-17,1423.23,1426.89,1378.09,1383.45,270501
6467,9,2024-04-18,1383.45,1436.28,1382.45,1428.94,2206346
6468,9,2024-04-19,1428.94,1439.07,1423.94,1424.77,308637
6469,9,2024-04-22,1424.77,1438.08,1384.16,1392.26,1443753
6470,9,2024-04-23,1392.26,1402.07,1373.61,1378.78,669257
6471,9,2024-04-24,1378.78,1397.74,1375.02,1397.02,1049474
6472,9,2024-04-25,1397.02,1399.83,1353.7,1363.01,4130826
6473,9,2024-04-26,1363.01,1399.52,1362.21,1386.81,845740
6474,9,2024-04-29,1386.81,1428.57,1381.64,1422.67,2096077
6475,9,2024-04-30,1422.67,1429.92,1396.98,1410.06,1965927
6476,9,2024-05-01,1410.06,1410.67,1389.71,1399.6,1462613
6477,9,2024-05-02,1399.6,1409.73,1367.06,1378.35,2944399
6478,9,2024-05-03,1378.35,1382.79,1343.8,1347.99,630298
6479,9,2024-05-06,1347.99,1353.23,1339.06,1352.86,2241295
6480,9,2024-05-07,1352.86,1381.5,1341.78,1368.19,864865
6481,9,2024-05-08,1368.19,1370.75,1355.53,1365.06,2741464
6482,9,2024-05-09,1365.06,1413.1,1356.24,1412.67,3178585
6483,9,2024-05-10,1412.67,1420.95,1399.92,1401.86,4265089
6484,9,2024-05-13,1401.86,1402.25,1375.16,1376.58,589373
6485,9,2024-05-14,1376.58,1443.65,1372.6,1437.85,4048493
6486,9,2024-05-15,1437.85,1453.81,1433.82,1452.82,205186
6487,9,2024-05-16,1452.82,1464.75,1432.97,1435.31,3903364
6488,9,2024-05-17,1435.31,1445.0,1407.9,1412.52,2737315
6489,9,2024-05-20,1412.52,1425.33,1375.78,1383.66,4402397
6490,9,2024-05-21,1383.66,1395.06,1378.34,1379.44,1044280
6491,9,2024-05-22,1379.44,1397.73,1372.15,1385.77,529848
6492,9,2024-05-23,1385.77,1387.65,1367.73,1378.95,4646658
6493,9,2024-05-24,1378.95,1390.36,1369.94,1376.71,3212885
6494,9,2024-05-27,1376.71,1382.38,1371.15,1375.91,1118780
6495,9,2024-05-28,1375.91,1400.74,1371.49,1395.7,16201
6496,9,2024-05-29,1395.7,1424.39,1387.01,1423.49,2577890
6497,9,2024-05-30,1423.49,1465.1,1418.01,1457.76,814669
6498,9,2024-05-31,1457.76,1469.72,1442.41,1450.77,471375
6499,9,2024-06-03,1450.77,1462.54,1411.27,1424.36,3006324
6500,9,2024-06-04,1424.36,1486.69,1423.56,1475.89,2805674
6501,9,2024-06-05,1475.89,1484.65,1462.03,1475.3,998516
6502,9,2024-06-06,1475.3,1523.51,1465.11,1522.02,4116016
6503,9,2024-06-07,1522.02,1546.45,1511.35,1533.67,446010
6504,9,2024-06-10,1533.67,1574.63,1530.92,1562.72,1190680
6505,9,2024-06-11,1562.72,1567.75,1511.7,1514.26,1476416
6506,9,2024-06-12,1514.26,1514.56,1480.55,1487.58,3845268
6507,9,2024-06-13,1487.58,1500.76,1476.72,1494.53,1446574
6508,9,2024-06-14,1494.53,1503.26,1484.43,1502.42,3247492
6509,9,2024-06-17,1502.42,1518.58,1489.61,1516.2,3139991
6510,9,2024-06-18,1516.2,1564.85,1504.46,1552.31,1496343
6511,9,2024-06-19,1552.31,1559.45,1532.04,1546.06,4361373
6512,9,2024-06-20,1546.06,1557.17,1535.81,1536.18,1713532
6513,9,2024-06-21,1536.18,1548.49,1499.11,1512.94,1776981
6514,9,2024-06-24,1512.94,1534.95,1510.7,1524.19,3457174
6515,9,2024-06-25,1524.19,1564.23,1516.92,1554.27,3377791
6516,9,2024-06-26,1554.27,1596.92,1539.25,1584.65,4444318
6517,9,2024-06-27,1584.65,1613.79,1582.74,1604.57,836128
6518,9,2024-06-28,1604.57,1648.49,1591.68,1635.07,3076150
6519,9,2024-07-01,1635.07,1640.42,1614.93,1621.75,2434223
6520,9,2024-07-02,1621.75,1636.82,1618.28,1620.05,2599145
6521,9,2024-07-03,1620.05,1636.24,1605.94,1614.24,843917
6522,9,2024-07-04,1614.24,1657.6,1610.59,1648.44,3185201
6523,9,2024-07-05,1648.44,1649.58,1613.89,1618.51,472197
6524,9,2024-07-08,1618.51,1626.6,1574.47,1585.71,3758393
6525,9,2024-07-09,1585.71,1590.28,1578.73,1580.38,1818731
6526,9,2024-07-10,1580.38,1585.11,1555.84,1565.78,4417680
6527,9,2024-07-11,1565.78,1617.57,1551.76,1615.21,771447
6528,9,2024-07-12,1615.21,1618.32,1604.17,1605.88,1555300
6529,9,2024-07-15,1605.88,1627.09,1599.77,1614.28,2883471
6530,9,2024-07-16,1614.28,1625.26,1601.0,1615.19,3684894
6531,9,2024-07-17,1615.19,1685.6,1613.04,1673.12,1010272
6532,9,2024-07-18,1673.12,1709.39,1658.89,1697.7,2052218
6533,9,2024-07-19,1697.7,1713.49,1633.21,1637.89,2359245
6534,9,2024-07-22,1637.89,1640.96,1589.99,1598.32,4288446
6535,9,2024-07-23,1598.32,1642.15,1597.16,1627.32,3784558
6536,9,2024-07-24,1627.32,1631.47,1605.88,1608.7,3009600
6537,9,2024-07-25,1608.7,1609.33,1569.42,1583.81,3656427
6538,9,2024-07-26,1583.81,1636.12,1575.94,1631.69,148686
6539,9,2024-07-29,1631.69,1649.46,1628.29,1640.97,3885969
6540,9,2024-07-30,1640.97,1645.88,1565.23,1574.37,1364895
6541,9,2024-07-31,1574.37,1584.33,1525.99,1532.51,90425
6542,9,2024-08-01,1532.51,1532.94,1514.91,1522.08,924297
6543,9,2024-08-02,1522.08,1532.04,1457.29,1471.3,2648393
6544,9,2024-08-05,1471.3,1528.71,1460.23,1516.77,4609737
6545,9,2024-08-06,1516.77,1547.17,1510.81,1533.29,1575942
6546,9,2024-08-07,1533.29,1547.89,1509.17,1518.7,1909575
6547,9,2024-08-08,1518.7,1521.38,1491.14,1499.29,2835398
6548,9,2024-08-09,1499.29,1540.51,1492.44,1527.89,4074786
6549,9,2024-08-12,1527.89,1551.9,1522.0,1548.67,4289123
6550,9,2024-08-13,1548.67,1552.02,1483.82,1495.94,1421529
6551,9,2024-08-14,1495.94,1505.72,1460.89,1471.18,1732141
6552,9,2024-08-15,1471.18,1503.45,1465.24,1496.34,4737271
6553,9,2024-08-16,1496.34,1501.81,1458.23,1468.06,3489839
6554,9,2024-08-19,1468.06,1481.62,1439.48,1452.28,1448719
6555,9,2024-08-20,1452.28,1511.81,1447.38,1498.08,2227762
6556,9,2024-08-21,1498.08,1511.55,1484.17,1489.51,2407759
6557,9,2024-08-22,1489.51,1494.77,1453.73,1467.12,4994679
6558,9,2024-08-23,1467.12,1478.48,1427.88,1434.83,60767
6559,9,2024-08-26,1434.83,1443.91,1402.15,1410.71,2409351
6560,9,2024-08-27,1410.71,1466.76,1410.38,1453.04,3563541
6561,9,2024-08-28,1453.04,1508.49,1452.89,1498.37,1433839
6562,9,2024-08-29,1498.37,1501.2,1476.19,1478.66,3645098
6563,9,2024-08-30,1478.66,1482.31,1465.66,1474.22,3605663
6564,9,2024-09-02,1474.22,1479.1,1419.98,1428.6,4126025
6565,9,2024-09-03,1428.6,1440.85,1426.84,1436.2,2732814
6566,9,2024-09-04,1436.2,1439.45,1409.8,1421.47,224050
6567,9,2024-09-05,1421.47,1431.19,1411.1,1422.81,1303711
6568,9,2024-09-06,1422.81,1434.79,1383.84,1397.15,2500206
6569,9,2024-09-09,1397.15,1402.25,1392.6,1401.28,446558
6570,9,2024-09-10,1401.28,1458.93,1398.07,1444.65,3183143
6571,9,2024-09-11,1444.65,1473.54,1433.3,1470.44,562949
6572,9,2024-09-12,1470.44,1483.61,1421.44,1433.49,3397248
6573,9,2024-09-13,1433.49,1441.68,1430.31,1437.74,2883309
6574,9,2024-09-16,1437.74,1443.1,1402.45,1404.42,2678920
6575,9,2024-09-17,1404.42,1445.4,1395.7,1443.92,2188101
6576,9,2024-09-18,1443.92,1449.78,1421.04,1424.35,161825
6577,9,2024-09-19,1424.35,1434.05,1398.63,1412.01,2829301
6578,9,2024-09-20,1412.01,1442.22,1408.22,1436.52,4670878
6579,9,2024-09-23,1436.52,1474.2,1424.38,1467.94,3571224
6580,9,2024-09-24,1467.94,1507.58,1459.14,1503.32,2156667
6581,9,2024-09-25,1503.32,1509.19,1498.18,1504.14,2392050
6582,9,2024-09-26,1504.14,1519.13,1467.29,1473.31,919822
6583,9,2024-09-27,1473.31,1474.86,1433.65,1434.37,124177
6584,9,2024-09-30,1434.37,1456.96,1428.25,1450.7,935871
6585,9,2024-10-01,1450.7,1463.98,1430.62,1439.08,147805
6586,9,2024-10-02,1439.08,1461.85,1434.65,1447.91,2255375
6587,9,2024-10-03,1447.91,1482.8,1445.99,1475.63,529977
6588,9,2024-10-04,1475.63,1486.34,1445.51,1448.95,697588
6589,9,2024-10-07,1448.95,1492.75,1444.94,1488.6,4171067
6590,9,2024-10-08,1488.6,1490.8,1479.35,1488.53,4775517
6591,9,2024-10-09,1488.53,1502.66,1449.88,1464.32,1182615
6592,9,2024-10-10,1464.32,1474.12,1440.1,1452.32,1176064
6593,9,2024-10-11,1452.32,1490.22,1450.47,1476.88,1029718
6594,9,2024-10-14,1476.88,1482.91,1459.89,1471.38,3063138
6595,9,2024-10-15,1471.38,1545.78,1464.35,1544.29,4960395
6596,9,2024-10-16,1544.29,1557.2,1536.28,1555.82,1485289
6597,9,2024-10-17,1555.82,1635.86,1542.57,1626.47,1954839
6598,9,2024-10-18,1626.47,1675.01,1626.29,1666.4,3949857
6599,9,2024-10-21,1666.4,1695.44,1666.22,1690.95,782608
6600,9,2024-10-22,1690.95,1707.62,1666.68,1672.02,553031
6601,9,2024-10-23,1672.02,1672.65,1652.0,1660.49,1076567
6602,9,2024-10-24,1660.49,1669.12,1635.17,1637.47,2154987
6603,9,2024-10-25,1637.47,1644.0,1612.29,1617.18,1209395
6604,9,2024-10-28,1617.18,1631.46,1607.66,1621.66,3157192
6605,9,2024-10-29,1621.66,1625.06,1597.48,1606.16,2310717
6606,9,2024-10-30,1606.16,1611.47,1569.3,1581.74,478928
6607,9,2024-10-31,1581.74,1595.42,1561.79,1562.95,1879861
6608,9,2024-11-01,1562.95,1606.79,1547.43,1601.42,4927889
6609,9,2024-11-04,1601.42,1625.13,1598.95,1616.48,847220
6610,9,2024-11-05,1616.48,1632.47,1573.04,1580.2,637748
6611,9,2024-11-06,1580.2,1588.27,1553.6,1558.83,2280508
6612,9,2024-11-07,1558.83,1561.43,1527.87,1532.88,360879
6613,9,2024-11-08,1532.88,1544.48,1523.11,1528.45,2377242
6614,9,2024-11-11,1528.45,1538.64,1517.8,1534.17,4224286
6615,9,2024-11-12,1534.17,1544.62,1502.34,1505.27,3202800
6616,9,2024-11-13,1505.27,1506.7,1472.58,1481.77,2571899
6617,9,2024-11-14,1481.77,1497.39,1478.55,1490.74,1773386
6618,9,2024-11-15,1490.74,1498.07,1466.03,1467.38,4788471
6619,9,2024-11-18,1467.38,1479.45,1442.47,1447.14,2988029
6620,9,2024-11-19,1447.14,1459.49,1436.53,1455.45,3617814
6621,9,2024-11-20,1455.45,1459.14,1406.02,1411.42,733610
6622,9,2024-11-21,1411.42,1424.79,1401.76,1420.0,4155917
6623,9,2024-11-22,1420.0,1431.82,1376.02,1388.38,2056007
6624,9,2024-11-25,1388.38,1388.76,1359.44,1368.96,3922325
6625,9,2024-11-26,1368.96,1378.38,1363.77,1370.32,3751338
6626,9,2024-11-27,1370.32,1376.18,1354.19,1363.42,2590415
6627,9,2024-11-28,1363.42,1389.55,1350.14,1379.39,1906743
6628,9,2024-11-29,1379.39,1380.28,1327.97,1341.23,3122795
6629,9,2024-12-02,1341.23,1352.43,1306.98,1318.58,2511545
6630,9,2024-12-03,1318.58,1321.05,1307.32,1308.98,2944938
6631,9,2024-12-04,1308.98,1362.19,1303.71,1358.05,116591
6632,9,2024-12-05,1358.05,1368.01,1352.3,1359.71,4599625
6633,9,2024-12-06,1359.71,1363.3,1316.33,1328.35,91162
6634,9,2024-12-09,1328.35,1375.71,1315.82,1371.23,3273624
6635,9,2024-12-10,1371.23,1382.66,1330.66,1333.38,1248785
6636,9,2024-12-11,1333.38,1340.01,1331.27,1337.44,4767029
6637,9,2024-12-12,1337.44,1393.58,1334.36,1380.41,39528
6638,9,2024-12-13,1380.41,1421.7,1373.4,1413.23,2393475
6639,9,2024-12-16,1413.23,1417.3,1407.35,1411.22,1119684
6640,9,2024-12-17,1411.22,1415.91,1387.0,1391.91,1550791
6641,9,2024-12-18,1391.91,1414.49,1386.96,1400.61,2231485
6642,9,2024-12-19,1400.61,1415.41,1392.09,1401.97,1072516
